term,place_id,name,permanently_closed,business_status,reference,found_types,formatted_address,rating,user_ratings_total,google_url,lat,lng
,ChIJR8R-WvPLW5MR6EuM4JgP1V8,Centro Educacional 07 De Ceilândia,False,OPERATIONAL,ChIJR8R-WvPLW5MR6EuM4JgP1V8,"school,secondary_school,point_of_interest,establishment","St. N QNN 13 - Ceilândia, Brasília - DF, 72225-130",4.1,32,https://www.google.com/maps/place/?q=place_id:ChIJR8R-WvPLW5MR6EuM4JgP1V8,-15.8126153,-48.1182811
escola,ChIJr9I4oKE7WpMRvrG1yqJrJE0,colegio estadual prof. antonio marco araujo,True,CLOSED_TEMPORARILY,ChIJr9I4oKE7WpMRvrG1yqJrJE0,"school,point_of_interest,establishment","rua santiago dantas, area especial,148",0,0,https://www.google.com/maps/place/?q=place_id:ChIJr9I4oKE7WpMRvrG1yqJrJE0,-15.7722346,-47.8648655
,ChIJR9PPqwjNW5MRsTmBWczWCDI,Centro Educacional 06 De Ceilândia,False,OPERATIONAL,ChIJR9PPqwjNW5MRsTmBWczWCDI,"school,point_of_interest,establishment","St. P QNP 16 - Ceilândia, Brasília - DF, 72231-600",4,39,https://www.google.com/maps/place/?q=place_id:ChIJR9PPqwjNW5MRsTmBWczWCDI,-15.8443405,-48.1154769
,ChIJr9ZMzlbNW5MRzGa-g83Y7hU,Passionista DF,True,CLOSED_TEMPORARILY,ChIJr9ZMzlbNW5MRzGa-g83Y7hU,"school,point_of_interest,establishment","QS 604 - Samambaia Sul, Brasília - DF, 71805-432",0,0,https://www.google.com/maps/place/?q=place_id:ChIJr9ZMzlbNW5MRzGa-g83Y7hU,-15.8615062,-48.0870699
,ChIJra7LzBeAWZMRh5uLEU2wAGI,Escola Brincando e Construindo o Futuro,False,OPERATIONAL,ChIJra7LzBeAWZMRh5uLEU2wAGI,"school,point_of_interest,establishment","St. Sul Q 1 - Pte. Alta Norte (Gama), Brasília - DF, 72410-105",5,1,https://www.google.com/maps/place/?q=place_id:ChIJra7LzBeAWZMRh5uLEU2wAGI,-16.0295987,-48.0679206
,ChIJRajLPsgvWpMRnnr9UMlKfkI,Escola Classe 02 Da Candangolândia,True,CLOSED_TEMPORARILY,ChIJRajLPsgvWpMRnnr9UMlKfkI,"school,health,point_of_interest,store,establishment","Eqr 02/03 - Candangolândia, Brasília - DF, 71725-250",5,1,https://www.google.com/maps/place/?q=place_id:ChIJRajLPsgvWpMRnnr9UMlKfkI,-15.8519005,-47.9530463
"Centro de Educação Infantil 01 QNP 14 Área Especial, Ceilândia, Brasília/DF – CEP: 72231-400",ChIJramnEQXNW5MRKlwA0EswDFw,CEI 01 de Ceilândia,True,CLOSED_TEMPORARILY,ChIJramnEQXNW5MRKlwA0EswDFw,"school,point_of_interest,establishment","St. P Q 13 - Ceilândia, Brasília - DF, 72231-400, Brasil",4.5,2,https://www.google.com/maps/place/?q=place_id:ChIJramnEQXNW5MRKlwA0EswDFw,-15.8417853,-48.11196229999999
escola,ChIJRaPwB27MW5MR_IBEkv6gZ2k,Arte Viva,False,OPERATIONAL,ChIJRaPwB27MW5MR_IBEkv6gZ2k,"school,point_of_interest,establishment","St. P QNP 15 Q lote 01 - Ceilândia, Brasília - DF, 72241-617",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRaPwB27MW5MR_IBEkv6gZ2k,-15.8115941,-48.1345801
,ChIJraqq0ugyWpMR1N0OOxu0Vlk,Claretiano Colégio - Centro Educacional Stella Maris,False,OPERATIONAL,ChIJraqq0ugyWpMR1N0OOxu0Vlk,"school,point_of_interest,establishment","Área Especial para Igreja Católica s/n Setor C 7 - Parte B - Taguatinga, Brasília - DF, 72010-070",3.6,49,https://www.google.com/maps/place/?q=place_id:ChIJraqq0ugyWpMR1N0OOxu0Vlk,-15.8317701,-48.05646309999999
,ChIJraqqorcvWpMROarDtrGIt9w,Escola Bambi,True,CLOSED_TEMPORARILY,ChIJraqqorcvWpMROarDtrGIt9w,"school,point_of_interest,establishment","QR 1A - Candangolandia, Brasília - DF, 71727-100",3.3,4,https://www.google.com/maps/place/?q=place_id:ChIJraqqorcvWpMROarDtrGIt9w,-15.858243,-47.953753
escola,ChIJraqqukctWpMR4LDs31sZZlI,Escola Classe 108 De Samambaia,True,CLOSED_TEMPORARILY,ChIJraqqukctWpMR4LDs31sZZlI,"school,primary_school,point_of_interest,establishment","Qs 110 - St. Sul, Brasília - DF, 72302-530",4.7,26,https://www.google.com/maps/place/?q=place_id:ChIJraqqukctWpMR4LDs31sZZlI,-15.8726368,-48.0750784
,ChIJraqqwiPNW5MRX_JJtvUkd8o,EC 19 de Ceilândia,False,OPERATIONAL,ChIJraqqwiPNW5MRX_JJtvUkd8o,"secondary_school,school,point_of_interest,establishment","Qnm 7/9 - Ceilândia, Brasília - DF, 72215-550",3.3,12,https://www.google.com/maps/place/?q=place_id:ChIJraqqwiPNW5MRX_JJtvUkd8o,-15.8358901,-48.0972976
,ChIJRasqjfU_WpMRZE0ZIk0FVKA,CEF 04 de Sobradinho,False,OPERATIONAL,ChIJRasqjfU_WpMRZE0ZIk0FVKA,"school,point_of_interest,establishment","Q 15 Ae 02 - Sobradinho, DF, 73045-650",4.2,43,https://www.google.com/maps/place/?q=place_id:ChIJRasqjfU_WpMRZE0ZIk0FVKA,-15.6462579,-47.7787698
,ChIJrbdWNpk_WpMRZgRwzxmKp_s,Reforço Escolar Aceleração,True,CLOSED_TEMPORARILY,ChIJrbdWNpk_WpMRZgRwzxmKp_s,"school,point_of_interest,establishment","St. de Expansão Econômica - Sobradinho, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrbdWNpk_WpMRZgRwzxmKp_s,-15.6628003,-47.7978537
,ChIJrclnXIw5WpMRDJvcOt2iNrs,OZI Escola de Audiovisual,False,OPERATIONAL,ChIJrclnXIw5WpMRDJvcOt2iNrs,"school,point_of_interest,establishment","SCLRN 716 Bloco B Loja 55, Brasília - DF, 70770-532",3.6,12,https://www.google.com/maps/place/?q=place_id:ChIJrclnXIw5WpMRDJvcOt2iNrs,-15.740854,-47.898845
escola infantil,ChIJRcxhqojLW5MRfUt0wMTvt3s,ESCRE Escola Criando e Recriando,False,OPERATIONAL,ChIJRcxhqojLW5MRfUt0wMTvt3s,"secondary_school,school,point_of_interest,establishment","St. O QNO 11 Lote 19A - Ceilândia, Brasília - DF, 72255-101",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRcxhqojLW5MRfUt0wMTvt3s,-15.7957928,-48.1299217
,ChIJRcybbOc6WpMRWrBN2o6DhO4,Eib Escola de Informatica de Brasília Lt da,True,CLOSED_TEMPORARILY,ChIJRcybbOc6WpMRWrBN2o6DhO4,"school,point_of_interest,establishment","Scs Q 08 Bloco B 1, SHCS - Brasília, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRcybbOc6WpMRWrBN2o6DhO4,-15.7990219,-47.8887769
escola,ChIJRdFukAMwWpMRVdFQwmWyfk0,Getúlio Pinheiro Esc Imobiliário,True,CLOSED_TEMPORARILY,ChIJRdFukAMwWpMRVdFQwmWyfk0,"school,point_of_interest,establishment","SGAS 915 - s/n lt 71 bl A s 206 - Brasília, DF, 70390-150",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRdFukAMwWpMRVdFQwmWyfk0,-15.824282,-47.928566
,ChIJRdio1HI9WpMRGZLDddhhtDc,Instituto Mix Paranoá - DF,False,OPERATIONAL,ChIJRdio1HI9WpMRGZLDddhhtDc,"food,school,point_of_interest,establishment","Avenida Paranoá, Quadra 29, Lote 16 1° Andar - Paranoá, Brasília - DF, 71573-000",5,20,https://www.google.com/maps/place/?q=place_id:ChIJRdio1HI9WpMRGZLDddhhtDc,-15.7633739,-47.7806905
,ChIJre72aOfMW5MR8ze4TGESDZk,Escola de Educacional Infantil Gente Inocente,True,CLOSED_TEMPORARILY,ChIJre72aOfMW5MR8ze4TGESDZk,"school,point_of_interest,establishment","St. N QNN 4 - Ceilândia, Brasília - DF, 72215-033",0,0,https://www.google.com/maps/place/?q=place_id:ChIJre72aOfMW5MR8ze4TGESDZk,-15.8242989,-48.1062629
escola classe,ChIJrekE4-gxWpMRIaO5iSZCS0U,EC 06 do Guará,False,OPERATIONAL,ChIJrekE4-gxWpMRIaO5iSZCS0U,"secondary_school,school,point_of_interest,establishment","Guará II EQ 24/26 - Guará, Brasília - DF, 71060-245",4.1,23,https://www.google.com/maps/place/?q=place_id:ChIJrekE4-gxWpMRIaO5iSZCS0U,-15.8299389,-47.9844121
escola,ChIJretTHA_NW5MR8qJScc_1kbs,Colégio Vencer Setor P.,True,CLOSED_TEMPORARILY,ChIJretTHA_NW5MR8qJScc_1kbs,"school,point_of_interest,establishment","St. P QNP 16 e, 16 - Ceilândia, Brasília - DF, 72231-605",5,1,https://www.google.com/maps/place/?q=place_id:ChIJretTHA_NW5MR8qJScc_1kbs,-15.8448561,-48.1131387
maternal,ChIJRfqaw3MxWpMRfcIyaoWKMG4,Escola Mater Dei,True,CLOSED_TEMPORARILY,ChIJRfqaw3MxWpMRfcIyaoWKMG4,"school,point_of_interest,establishment","Qe 04 Conjunto H Casa 175, Guará I - Brasília, DF",4,1,https://www.google.com/maps/place/?q=place_id:ChIJRfqaw3MxWpMRfcIyaoWKMG4,-15.7980499,-47.9853629
,ChIJrR1DkZw9WpMR1U18D1gYq6w,Creche E Pre Escola Baby Center,True,CLOSED_TEMPORARILY,ChIJrR1DkZw9WpMR1U18D1gYq6w,"school,point_of_interest,establishment","Condomínio Itapuã II QL 5 - Itapoã, Brasília - DF, 71590-641",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrR1DkZw9WpMR1U18D1gYq6w,-15.7506006,-47.7752302
,ChIJRSnugoo5WpMRhCwIfxDV9a4,Centro Educacional Leonardo da Vinci,False,OPERATIONAL,ChIJRSnugoo5WpMRhCwIfxDV9a4,"school,point_of_interest,establishment","SGAN 914 Conjunto I Setor de Grandes Áreas Norte, Asa Norte, Brasília - DF, 70790-140",4.3,94,https://www.google.com/maps/place/?q=place_id:ChIJRSnugoo5WpMRhCwIfxDV9a4,-15.7465588,-47.900758
,ChIJRT0OTO4xWpMRarXmi93J-UU,Colégio Infanty Baby,False,OPERATIONAL,ChIJRT0OTO4xWpMRarXmi93J-UU,"school,point_of_interest,establishment","A lote 01, Sh Bernardo Sayão/Colônia Agrícola Águas Claras Chac 42 - Guará, Brasília - DF, 70297-400",3.7,15,https://www.google.com/maps/place/?q=place_id:ChIJRT0OTO4xWpMRarXmi93J-UU,-15.8308647,-47.9897413
jardim,ChIJrTDq2-IhWpMRqHsu7cA0dYU,Jardim Pequizeiro,True,CLOSED_TEMPORARILY,ChIJrTDq2-IhWpMRqHsu7cA0dYU,"school,point_of_interest,establishment","Condomínio Mansões Itaipu rua 24 chácara 26 - Jardim Botânico, Brasília - DF, 71680-373",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrTDq2-IhWpMRqHsu7cA0dYU,-15.894632,-47.7747938
colégio,ChIJrTJ1dsA6WpMRfhBDJnSDMYw,Colegio Batista,True,CLOSED_TEMPORARILY,ChIJrTJ1dsA6WpMRfhBDJnSDMYw,"secondary_school,school,point_of_interest,establishment","SGAS I SGAS 905 - Asa Sul, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrTJ1dsA6WpMRfhBDJnSDMYw,-15.8046937,-47.9019594
,ChIJrUlAYS4wWpMRgleoPNhNHJo,Centro Educacional Nossa Senhora do Carmo,True,CLOSED_TEMPORARILY,ChIJrUlAYS4wWpMRgleoPNhNHJo,"school,point_of_interest,establishment","SGAS 912 - s/n lt 50/52, Brasília - DF, 70390-120",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrUlAYS4wWpMRgleoPNhNHJo,-15.8273911,-47.95546179999999
centro de ensino,ChIJrUlAYS4wWpMRKgJIxNgbNeU,Centro Ensino Reabilitação Cer,True,CLOSED_TEMPORARILY,ChIJrUlAYS4wWpMRKgJIxNgbNeU,"school,point_of_interest,establishment","SGAS 909 - s/n cj A lt 27/28, DF, 70390-090",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrUlAYS4wWpMRKgJIxNgbNeU,-15.8273911,-47.95546179999999
escola,ChIJRUlIujw6WpMRHvb1kKmUb04,Colégio Santa Dorotéia de Brasília,False,OPERATIONAL,ChIJRUlIujw6WpMRHvb1kKmUb04,"school,point_of_interest,establishment","SGAN 911 - Asa Norte, Brasília - DF, 70297-400",4.5,28,https://www.google.com/maps/place/?q=place_id:ChIJRUlIujw6WpMRHvb1kKmUb04,-15.7580958,-47.8999673
,ChIJrVcvhR0tWpMR1LYTpZJ61Ak,Escola Rátimbum,True,CLOSED_TEMPORARILY,ChIJrVcvhR0tWpMR1LYTpZJ61Ak,"school,point_of_interest,establishment","Riacho Fundo II - 1A Etapa QN 12C - Parque Esplanada II, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrVcvhR0tWpMR1LYTpZJ61Ak,-15.8948786,-48.0535694
escola,ChIJrViFvQ64W5MRXcQ2OcB1ND8,Escola Municipal Coimbra,True,CLOSED_TEMPORARILY,ChIJrViFvQ64W5MRXcQ2OcB1ND8,"school,point_of_interest,establishment","Chácaras Coimbra, Águas Lindas de Goiás - GO, 72910-000",3.6,5,https://www.google.com/maps/place/?q=place_id:ChIJrViFvQ64W5MRXcQ2OcB1ND8,-15.7484957,-48.2533565
centro educacional,ChIJRVy7yYfTW5MR2sGjRCtgNi8,Centro de ensino fundamental 404,True,CLOSED_TEMPORARILY,ChIJRVy7yYfTW5MR2sGjRCtgNi8,"school,point_of_interest,establishment","Q 306 Centro de Ensino Fundamental 306 do Recanto das Emas - Recanto das Emas, Brasília - DF, 72621-300",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRVy7yYfTW5MR2sGjRCtgNi8,-15.9188933,-48.0972555
,ChIJrw3aB4QtWpMRxVK31MaFUkw,Escola De Futebol RCD Espanyol De Barcelona,True,CLOSED_TEMPORARILY,ChIJrw3aB4QtWpMRxVK31MaFUkw,"school,point_of_interest,establishment","QS 5 - Águas Claras, Brasília - DF, 71978-700",4.1,9,https://www.google.com/maps/place/?q=place_id:ChIJrw3aB4QtWpMRxVK31MaFUkw,-15.8588787,-48.0356041
"Escola Classe 04 ",ChIJrw4wX4wsWpMRyex0ptUjONY,"Interna, QC 04 Escola Classe 01, Riacho Fundo, Distrito Federal",False,OPERATIONAL,ChIJrw4wX4wsWpMRyex0ptUjONY,"bus_station,transit_station,point_of_interest,establishment","Riacho Fundo II-2A Etapa QC 4 - Riacho Fundo II, Brasília - DF, 71705-500, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrw4wX4wsWpMRyex0ptUjONY,-15.915216,-48.047146
,ChIJRwcAGuEyWpMR4zfkKWMm95Q,CDJ EDUCACIONAL,False,OPERATIONAL,ChIJRwcAGuEyWpMR4zfkKWMm95Q,"school,point_of_interest,establishment","SHVP, R. Chácara, 207 - Lote 2/4 - Taguatinga, Brasília - DF, 72006-870",4.4,28,https://www.google.com/maps/place/?q=place_id:ChIJRwcAGuEyWpMR4zfkKWMm95Q,-15.8032901,-48.0417986
"Centro de Ensino Fundamental 01 Q 6 – Veredas, Brasília – DF – 72726-600",ChIJRWExhJrLW5MRj3R1xRPONyU,CEF 34 de Ceilândia,True,CLOSED_TEMPORARILY,ChIJRWExhJrLW5MRj3R1xRPONyU,"school,point_of_interest,establishment","Conj. B, Expansão do St. O Qno 19 - Ceilândia, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRWExhJrLW5MRj3R1xRPONyU,-15.7939637,-48.139167
colégio,ChIJRwHxcW-4W5MRiB3x1aCDHnM,Colégio Estadual Rafael Barbosa de Souza,False,OPERATIONAL,ChIJRwHxcW-4W5MRiB3x1aCDHnM,"school,point_of_interest,establishment","72910-000, R. Araguaia, 824-1234 - Parque da Barragem, Águas Lindas de Goiás - GO, 72910-000",3.4,5,https://www.google.com/maps/place/?q=place_id:ChIJRwHxcW-4W5MRiB3x1aCDHnM,-15.745427,-48.2684554
,ChIJRwoRTXXMW5MRQCGjmBSx2Ec,Escola Infantil Tia Lucinha,True,CLOSED_TEMPORARILY,ChIJRwoRTXXMW5MRQCGjmBSx2Ec,"school,point_of_interest,establishment","St. Q - C Norte, Brasília - DF, 72270-100",1,1,https://www.google.com/maps/place/?q=place_id:ChIJRwoRTXXMW5MRQCGjmBSx2Ec,-15.8036219,-48.1398169
colégio,ChIJrWPPnw47WpMRgf1jL6f1hpw,Reforço Colégio Militar,True,CLOSED_TEMPORARILY,ChIJrWPPnw47WpMRgf1jL6f1hpw,"school,point_of_interest,establishment","loja 30 - SCLRN 710 Bloco E ,entrada 28 - Asa Norte, Brasília - DF, 70750-535",5,2,https://www.google.com/maps/place/?q=place_id:ChIJrWPPnw47WpMRgf1jL6f1hpw,-15.7590379,-47.8931773
,ChIJrWyT-I8xWpMRakt0_4sSSHE,Escola Parque do Saber,True,CLOSED_TEMPORARILY,ChIJrWyT-I8xWpMRakt0_4sSSHE,"school,point_of_interest,establishment","Qe 20 Conjunto M Casa 15 1, Guará I, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrWyT-I8xWpMRakt0_4sSSHE,-15.8235096,-47.982453
,ChIJRx5DOAwlWpMRKZOCPtugamg,Colégio Mackenzie Brasilia,False,OPERATIONAL,ChIJRx5DOAwlWpMRKZOCPtugamg,"university,school,point_of_interest,establishment","Chác. 74 a 79, SHIS Ql 05, Brasília - DF, 71600-500",4.6,86,https://www.google.com/maps/place/?q=place_id:ChIJRx5DOAwlWpMRKZOCPtugamg,-15.8507404,-47.8957154
escola classe,ChIJrXJ0NnhAWpMRvmot6cK6kaY,Apm da Escola Classe 206 de Santa Maria,True,CLOSED_TEMPORARILY,ChIJrXJ0NnhAWpMRvmot6cK6kaY,"school,point_of_interest,establishment","Cl 206 Área Especial 206, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrXJ0NnhAWpMRvmot6cK6kaY,-15.6444499,-47.7954769
,ChIJrXV4F-wzWpMRXrlSQ4E-fO0,Fênix Reforço Escolar Águas Claras,True,CLOSED_TEMPORARILY,ChIJrXV4F-wzWpMRXrlSQ4E-fO0,"school,point_of_interest,establishment",Quadra 105 Bloco A Edifício Mirante Parque Sobreloja,0,0,https://www.google.com/maps/place/?q=place_id:ChIJrXV4F-wzWpMRXrlSQ4E-fO0,-15.8354289,-48.0299457
,ChIJRXwI8SgtWpMRSnkA72d-vR4,Escola de Educação Infantil Cirandinha,True,CLOSED_TEMPORARILY,ChIJRXwI8SgtWpMRSnkA72d-vR4,"school,point_of_interest,establishment","St. E Sul QSE 19 - Taguatinga, Brasília - DF, 70297-400",5,1,https://www.google.com/maps/place/?q=place_id:ChIJRXwI8SgtWpMRSnkA72d-vR4,-15.8589571,-48.046285
escola classe,ChIJRxxDgOTMW5MR8gC1Gn-hl7U,Apm da Escola Classe 03 de Ceilandia,True,CLOSED_TEMPORARILY,ChIJRxxDgOTMW5MR8gC1Gn-hl7U,"school,point_of_interest,establishment","St. N QNN 18 - Ceilândia, Brasília - DF, 72220-056",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRxxDgOTMW5MR8gC1Gn-hl7U,-15.8282119,-48.10773589999999
,ChIJRxxDgOTMW5MRLBrYykDpUW4,Escola Classe 59,True,CLOSED_TEMPORARILY,ChIJRxxDgOTMW5MRLBrYykDpUW4,"school,point_of_interest,establishment","Eqnn 36 Área Especial 02 Ceila 2, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRxxDgOTMW5MRLBrYykDpUW4,-15.8282119,-48.10773589999999
,ChIJRxxDgOTMW5MRRRYrSAZU8QM,Apm da Escola Parque 210/211 Norte,True,CLOSED_TEMPORARILY,ChIJRxxDgOTMW5MRRRYrSAZU8QM,"school,point_of_interest,establishment","St. N QNN 4 - Asa Norte, Brasília - DF, 72220-056",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRxxDgOTMW5MRRRYrSAZU8QM,-15.8282119,-48.10773589999999
,ChIJRxxDgOTMW5MRvIL5o6uO45g,Escola de Primeiro Grau Nova Aliança,True,CLOSED_TEMPORARILY,ChIJRxxDgOTMW5MRvIL5o6uO45g,"school,point_of_interest,establishment","Eqnn 30 Modulo e 1, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRxxDgOTMW5MRvIL5o6uO45g,-15.8282119,-48.10773589999999
,ChIJrxYPjqoyWpMRoow2DKfn138,GTM Moura Escola Cultura Samambaia,True,CLOSED_TEMPORARILY,ChIJrxYPjqoyWpMRoow2DKfn138,"school,point_of_interest,establishment","Qs 408 Cj C Lt 2 - s/n bl A lj 11 E - Samambaia Sul, DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrxYPjqoyWpMRoow2DKfn138,-15.8628761,-48.0784475
escola classe,ChIJrY-pIn4tWpMR1XzSoAUaXgw,EC 11 de Taguatinga,True,CLOSED_TEMPORARILY,ChIJrY-pIn4tWpMR1XzSoAUaXgw,"school,point_of_interest,establishment","Qse 14 Ae, Taguatinga Sul - Taguatinga, Brasília - DF, 72025-140",4,8,https://www.google.com/maps/place/?q=place_id:ChIJrY-pIn4tWpMR1XzSoAUaXgw,-15.856943,-48.0436944
jardim,ChIJRY9M-pw9WpMR9wKu5s09uU0,Jardim Da Infancia,True,CLOSED_TEMPORARILY,ChIJRY9M-pw9WpMR9wKu5s09uU0,"school,point_of_interest,establishment","Condomínio Itapuã II QL 4 - Itapoã, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJRY9M-pw9WpMR9wKu5s09uU0,-15.7517665,-47.775681
,ChIJRYArcMaAWZMRKx_4Elw1qP0,Colégio Integrado Polivalente,False,OPERATIONAL,ChIJRYArcMaAWZMRKx_4Elw1qP0,"school,point_of_interest,establishment","Md 1 - Santa Maria, Brasília - DF, 72580-100",3.8,30,https://www.google.com/maps/place/?q=place_id:ChIJRYArcMaAWZMRKx_4Elw1qP0,-16.0495757,-47.9910795
escola classe,ChIJRyKXejn8WZMR-MiIg3jUKb0,Escola Classe Lamarão,True,CLOSED_TEMPORARILY,ChIJRyKXejn8WZMR-MiIg3jUKb0,"school,point_of_interest,establishment","Df 285 - Df 120 Colônia Agrícola Lamarão Rural - Paranoá, DF, 71570-000",3.5,6,https://www.google.com/maps/place/?q=place_id:ChIJRyKXejn8WZMR-MiIg3jUKb0,-15.9652458,-47.5010059
,ChIJrYRSpTYzWpMRGudyrIm4UG0,Eli Escola de Lingua Inglesa,True,CLOSED_TEMPORARILY,ChIJrYRSpTYzWpMRGudyrIm4UG0,"school,point_of_interest,establishment","Qi 11 Conjunto U Casa 24 - Guara I, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrYRSpTYzWpMRGudyrIm4UG0,-15.8105319,-48.0747789
,ChIJrYRSpTYzWpMRhA7Z5dZvQso,Associação de Pais e Mestres da Escola Classe 01 S,True,CLOSED_TEMPORARILY,ChIJrYRSpTYzWpMRhA7Z5dZvQso,"school,point_of_interest,establishment","St. Qi Qi - Taguatinga, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrYRSpTYzWpMRhA7Z5dZvQso,-15.8105319,-48.0747789
,ChIJrYRSpTYzWpMRpguLhlCwVDI,Escola Maternal o Gato Comeu,True,CLOSED_TEMPORARILY,ChIJrYRSpTYzWpMRpguLhlCwVDI,"school,point_of_interest,establishment","Qi 07 Conjunto L 1 - Guara I, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJrYRSpTYzWpMRpguLhlCwVDI,-15.8105319,-48.0747789
,ChIJRyYOTCrTW5MREt342wH4G24,CENTRO DE ENSINO FUNDAMENTAL 106 DO RECANTO DAS EMAS,False,OPERATIONAL,ChIJRyYOTCrTW5MREt342wH4G24,"school,point_of_interest,establishment","QUADRA 106 ÁREA ESPECIAL - Recanto das Emas, Brasília - DF, 72601-201",3.4,18,https://www.google.com/maps/place/?q=place_id:ChIJRyYOTCrTW5MREt342wH4G24,-15.9055006,-48.0818901
,ChIJrzBBABEyWpMR2OxurfEPCOk,Colégio Olimpo,False,OPERATIONAL,ChIJrzBBABEyWpMR2OxurfEPCOk,"school,point_of_interest,establishment","R. 7 Sul, 4 - Lote 4 - Águas Claras, Brasília - DF, 71938-000",4.3,34,https://www.google.com/maps/place/?q=place_id:ChIJrzBBABEyWpMR2OxurfEPCOk,-15.8361755,-48.0131211
escola,ChIJRzGELbixW5MRjz1KHXPMKdU,EC Bucanhão,True,CLOSED_TEMPORARILY,ChIJRzGELbixW5MRjz1KHXPMKdU,"school,point_of_interest,establishment","Df 415 - Km 3 Sentido Df 180 Rural - Brazlândia, DF, 72701-970",5,1,https://www.google.com/maps/place/?q=place_id:ChIJRzGELbixW5MRjz1KHXPMKdU,-15.6369596,-48.1695748
,ChIJrZKgnScWWpMRYG26RGD-E4Q,EC 02 do Itapoã,True,CLOSED_TEMPORARILY,ChIJrZKgnScWWpMRYG26RGD-E4Q,"school,point_of_interest,establishment","Qd 378 - Conjunto L - Ae 03 - Itapoa, DF, 71590-000",3.7,6,https://www.google.com/maps/place/?q=place_id:ChIJrZKgnScWWpMRYG26RGD-E4Q,-15.7396751,-47.7637282
colégio,ChIJS_NqvVVlWpMR9ls8LlApsJU,Colégio Estadual Complexo 5,True,CLOSED_TEMPORARILY,ChIJS_NqvVVlWpMR9ls8LlApsJU,"school,point_of_interest,establishment","Av. A, 5850 - St. Norte, Planaltina - GO",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJS_NqvVVlWpMR9ls8LlApsJU,-15.4522529,-47.60746959999999
,ChIJs_sZ7cHSW5MR981vLLbr1xg,Caixa Escolar Cie 01 de Planaltina,True,CLOSED_TEMPORARILY,ChIJs_sZ7cHSW5MR981vLLbr1xg,"school,point_of_interest,establishment","QR 509 - Planaltina, Brasília - DF, 72313-300",5,1,https://www.google.com/maps/place/?q=place_id:ChIJs_sZ7cHSW5MR981vLLbr1xg,-15.8914189,-48.0990569
centro educacional,ChIJs_sZ7cHSW5MRD25TQTXbgQM,Apm do Centro Interescolar,True,CLOSED_TEMPORARILY,ChIJs_sZ7cHSW5MRD25TQTXbgQM,"school,point_of_interest,establishment","QR 509 - Planaltina, Brasília - DF, 72313-300",0,0,https://www.google.com/maps/place/?q=place_id:ChIJs_sZ7cHSW5MRD25TQTXbgQM,-15.8914189,-48.0990569
colégio,ChIJS-0uKy4TWpMRhyvnQb7KGSs,Colégio JK,True,CLOSED_TEMPORARILY,ChIJS-0uKy4TWpMRhyvnQb7KGSs,"school,point_of_interest,establishment","áre n 16/17, Área Especial - Planaltina, GO",0,0,https://www.google.com/maps/place/?q=place_id:ChIJS-0uKy4TWpMRhyvnQb7KGSs,-15.6207911,-47.6551801
colégio,ChIJS-agai4zWpMR1Ke2BX2mJAg,Colégio Saber infantil,True,CLOSED_TEMPORARILY,ChIJS-agai4zWpMR1Ke2BX2mJAg,"school,point_of_interest,establishment","St. B Sul QSB 6 - Taguatinga, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJS-agai4zWpMR1Ke2BX2mJAg,-15.8385534,-48.0580261
escola classe,ChIJS-c5erI6WpMRjFXvYrI-GW4,Escola Classe Sqs 113 - Fedf,True,CLOSED_TEMPORARILY,ChIJS-c5erI6WpMRjFXvYrI-GW4,"school,point_of_interest,establishment","SHCS SQS 111 - Brasília, DF, 70390-100",0,0,https://www.google.com/maps/place/?q=place_id:ChIJS-c5erI6WpMRjFXvYrI-GW4,-15.8214354,-47.911556
