term,place_id,name,permanently_closed,business_status,reference,found_types,formatted_address,rating,user_ratings_total,google_url,lat,lng
"CEF 03 Q 26 Cj G Lt 01 – Paranoá, Brasília – DF – 71572-600",ChIJVVXV6m09WpMRMNk2PZl2B98,CEF 03 do Paranoá,False,OPERATIONAL,ChIJVVXV6m09WpMRMNk2PZl2B98,"school,primary_school,point_of_interest,establishment","Q 26 Cj G Lt 01 - Paranoá, Brasília - DF, 71572-600, Brasil",4.2,42,https://www.google.com/maps/place/?q=place_id:ChIJVVXV6m09WpMRMNk2PZl2B98,-15.7648798,-47.7796302
"Escola Classe 803 Qd 803 – Lote 01 – Ae Recanto das Emas – Recanto das Emas, Brasília – DF – 72650-400",ChIJvw7Qj5AsWpMRkv9oVd3ZY2Q,Escola Classe 803 de Recanto das Emas,False,OPERATIONAL,ChIJvw7Qj5AsWpMRkv9oVd3ZY2Q,"school,shopping_mall,point_of_interest,establishment","Qd 803 - Lote 01 - Ae Recanto das Emas - Recanto das Emas, Brasília - DF, 72650-400, Brasil",3.6,34,https://www.google.com/maps/place/?q=place_id:ChIJvw7Qj5AsWpMRkv9oVd3ZY2Q,-15.9233291,-48.0542793
"CIEF SGAS I SGAS 907 – Asa Sul, Brasília – DF – 70390-070",ChIJVWemrHQ7WpMRdKCtpD_Hh84,Colégio Marechal Duque de Caxias - Asa Sul,True,CLOSED_TEMPORARILY,ChIJVWemrHQ7WpMRdKCtpD_Hh84,"school,point_of_interest,establishment","SEPS Q 708/908 - Asa Sul, Brasília - DF, 70390-079, Brasil",1.9,18,https://www.google.com/maps/place/?q=place_id:ChIJVWemrHQ7WpMRdKCtpD_Hh84,-15.809188,-47.908151
"Escola Classe 18 EQNM 03/05 Área Especial, Ceilândia, Brasília/DF – CEP: 72215-535",ChIJVWkAf-TNW5MR9sn0w0vm8FY,EC 18 de Ceilândia,False,OPERATIONAL,ChIJVWkAf-TNW5MR9sn0w0vm8FY,"school,point_of_interest,establishment","Eqnm 03/05 - Ceilândia, Brasília - DF, 72215-530, Brasil",5,1,https://www.google.com/maps/place/?q=place_id:ChIJVWkAf-TNW5MR9sn0w0vm8FY,-15.8258127,-48.1022565
"Escola Classe 41 Eqnl 13/15, St. B Sul Qsb Ae Qsb 10 – Taguatinga, Brasília – DF – 72151-510",ChIJvWRjdeUyWpMRUZlOQq_vZEI,Caixa Escolar da Escola Classe 19 de Taguatinga,True,CLOSED_TEMPORARILY,ChIJvWRjdeUyWpMRUZlOQq_vZEI,"school,point_of_interest,establishment","Qna 39 Área Especial 19, Taguatinga Norte, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJvWRjdeUyWpMRUZlOQq_vZEI,-15.8284639,-48.05305389999999
"Centro de Ensino Fundamental 412 QR 412 – Samambaia Sul, Brasília – DF – 70297-400",ChIJvwU0eKkyWpMRxMp4bkRvqes,Caixa Escolar do Centro de Ensino Fundamental 412 de Sam,True,CLOSED_TEMPORARILY,ChIJvwU0eKkyWpMRxMp4bkRvqes,"school,point_of_interest,establishment","Qr 412 Cj 1 Lt 1 - s/n - Samambaia Sul, Brasília - DF, 72320-100, Brasil",1.5,2,https://www.google.com/maps/place/?q=place_id:ChIJvwU0eKkyWpMRxMp4bkRvqes,-15.8603984,-48.0748313
,ChIJvxDFbKjNW5MRMKiZLNABSYE,Escola Social Da Pmdf,True,CLOSED_TEMPORARILY,ChIJvxDFbKjNW5MRMKiZLNABSYE,"school,point_of_interest,establishment","St. P EQNP 26/30 - Ceilândia, Brasília - DF, 72235-620, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJvxDFbKjNW5MRMKiZLNABSYE,-15.8448559,-48.1213437
"Centro de Ensino Fundamental 18 QNP 10 Área Especial, P Sul, Ceilândia, Brasília/DF – CEP: 72231-100",ChIJVxEefAHNW5MRX8Au6ayWBUU,Centro de Ensino Fundamental 18 de Ceilândia,False,OPERATIONAL,ChIJVxEefAHNW5MRX8Au6ayWBUU,"primary_school,school,point_of_interest,establishment","St. P QNP 10 - Ceilândia, Brasília - DF, 72231-100, Brasil",3.9,26,https://www.google.com/maps/place/?q=place_id:ChIJVxEefAHNW5MRX8Au6ayWBUU,-15.8372635,-48.1153997
"Centro de Ensino Fundamental 03 Taguatinga Sul QSD CL – Taguatinga, Brasília – DF – 72015-240",ChIJVXZp_-wyWpMRAs4yCTJZeYI,CEM Ave Branca - CEMAB,False,OPERATIONAL,ChIJVXZp_-wyWpMRAs4yCTJZeYI,"school,point_of_interest,establishment","Qsa 03/05 Ae 01, Taguatinga Sul - Taguatinga, Brasília - DF, 72015-050, Brasil",4.1,74,https://www.google.com/maps/place/?q=place_id:ChIJVXZp_-wyWpMRAs4yCTJZeYI,-15.8364102,-48.0538715
"Escola Classe 50 EQNP 24/28 Área Especial, Ceilândia, Brasília/DF – CEP: 72235-520",ChIJVYRLO6zNW5MRq-x3cdW0p80,Escola Classe 50 De Ceilândia,True,CLOSED_TEMPORARILY,ChIJVYRLO6zNW5MRq-x3cdW0p80,"school,point_of_interest,establishment","St. P EQNP 24/28 - Ceilândia, Brasília - DF, 72235-520, Brasil",3.4,7,https://www.google.com/maps/place/?q=place_id:ChIJVYRLO6zNW5MRq-x3cdW0p80,-15.8424957,-48.1274981
"Centro Educacional 01 da Estrutural St. Central – Guará, Brasília – DF – 70297-400",ChIJVyVvUEUxWpMR6zLoeg3Q70U,CED 01 da Estrutural,False,OPERATIONAL,ChIJVyVvUEUxWpMR6zLoeg3Q70U,"school,point_of_interest,establishment","St. Central - Guará, Brasília - DF, 70297-400, Brasil",5,2,https://www.google.com/maps/place/?q=place_id:ChIJVyVvUEUxWpMR6zLoeg3Q70U,-15.7831692,-47.9973833
"Escola Classe 106 Norte SHCN SQN 106 – Asa Norte, Brasília – DF – 70297-400",ChIJVYwIFk06WpMRH_V_xrIar8s,Escola Classe 106 Norte,True,CLOSED_TEMPORARILY,ChIJVYwIFk06WpMRH_V_xrIar8s,"school,point_of_interest,establishment","Asa Norte SQN 106 - Asa Norte, Brasília - DF, 70297-400, Brasil",4.7,12,https://www.google.com/maps/place/?q=place_id:ChIJVYwIFk06WpMRH_V_xrIar8s,-15.7692621,-47.8838739
"Centro de Ensino Fundamental 405 Q 405, Recanto das Emas Lt 1 – Recanto das Emas, Brasília – DF – 72631-115",ChIJW-V2gsMsWpMR1uzngNX6XPA,Centro De Ensino Fundamental 405 Recanto,False,OPERATIONAL,ChIJW-V2gsMsWpMR1uzngNX6XPA,"school,point_of_interest,establishment","Q 405 Recanto das Emas Lt 1 - Recanto das Emas, Brasília - DF, 72631-115, Brasil",4.2,22,https://www.google.com/maps/place/?q=place_id:ChIJW-V2gsMsWpMR1uzngNX6XPA,-15.9130535,-48.0659416
"Centro Educacional 308 Quadra 308, Área Especial, Conjunto 12, Lote 01 – Recanto das Emas, Brasília – DF – 72622-112",ChIJW-V2gsMsWpMRjP14EJFEIpw,Centro Educacional 308 do Recanto das Emas,False,OPERATIONAL,ChIJW-V2gsMsWpMRjP14EJFEIpw,"secondary_school,school,point_of_interest,establishment","Quadra 308, Área Especial, Conjunto 12, Lote 01 - Recanto das Emas, Brasília - DF, 72622-112, Brasil",4,19,https://www.google.com/maps/place/?q=place_id:ChIJW-V2gsMsWpMRjP14EJFEIpw,-15.923554,-48.101454
"CEF 01 da Candangolândia QR 2 – Candangolândia, Brasília – DF – 71725-200",ChIJW3_HrrkvWpMRuaS5zBfbaTo,Centro de Educação Infantil da Candangolândia (CEI Candangolândia),True,CLOSED_TEMPORARILY,ChIJW3_HrrkvWpMRuaS5zBfbaTo,"school,point_of_interest,establishment","QR 1A - Candangolândia, Brasília - DF, 70297-400, Brasil",4,3,https://www.google.com/maps/place/?q=place_id:ChIJW3_HrrkvWpMRuaS5zBfbaTo,-15.8560286,-47.9518431
"Centro de Ensino Fundamental 301 Área Especial, Q 301 – Recanto das Emas, Brasília – DF – 72620-200",ChIJW3Z9JCzTW5MRckXh2P3FQJw,Centro de Ensino Fundamental 301 do Recanto das Emas (CEF 301),False,OPERATIONAL,ChIJW3Z9JCzTW5MRckXh2P3FQJw,"primary_school,school,point_of_interest,establishment","Área Especial, Q 301 - Recanto das Emas, Brasília - DF, Brasil",3,9,https://www.google.com/maps/place/?q=place_id:ChIJW3Z9JCzTW5MRckXh2P3FQJw,-15.9099532,-48.0847768
"CESAS – EJA Asa Sul SGAS II SGAS 602 – Asa Sul, Brasília – DF – 70200-720",ChIJW4L1kMg6WpMRZccPHR2HmvY,Centro de Ensino 1 Brasília,True,CLOSED_TEMPORARILY,ChIJW4L1kMg6WpMRZccPHR2HmvY,"school,point_of_interest,establishment","SHCS - Brasília, DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJW4L1kMg6WpMRZccPHR2HmvY,-15.809446,-47.8925648
"Escola Classe Jardim Botânico SMDB – Lago Sul, Brasília – DF – 70297-400",ChIJw4uCHpIjWpMREN549LgxFbA,Centro Musical Toque de Classe,True,CLOSED_TEMPORARILY,ChIJw4uCHpIjWpMREN549LgxFbA,"school,point_of_interest,establishment","St. de Mansões Dom Bosco Conj. 12 CL Bloco C Sala 104 - Lago Sul, Brasília - DF, 71680-120, Brasil",5,2,https://www.google.com/maps/place/?q=place_id:ChIJw4uCHpIjWpMREN549LgxFbA,-15.8571301,-47.8318986
"Centro de Ensino Fundamental 02 Q 12 Ae 5, St. Norte – Brazlândia – DF – 72710-650",ChIJw5nMLdG2W5MRFZroDaGpJc4,CEF 02 de Brazlândia,False,OPERATIONAL,ChIJw5nMLdG2W5MRFZroDaGpJc4,"school,secondary_school,point_of_interest,establishment","Q 12 Ae 5, St. Norte - Brazlândia, DF, 72710-650, Brasil",4.7,10,https://www.google.com/maps/place/?q=place_id:ChIJw5nMLdG2W5MRFZroDaGpJc4,-15.6718198,-48.1943416
"CIEF SGAS I SGAS 907 – Asa Sul, Brasília – DF – 70390-070",ChIJW6dyres6WpMR0CCQoDMa87Q,Le Petit Galois,False,OPERATIONAL,ChIJW6dyres6WpMR0CCQoDMa87Q,"school,point_of_interest,establishment","SGAS I SGAS 907 - Brasília, DF, 70390-080, Brasil",3.7,21,https://www.google.com/maps/place/?q=place_id:ChIJW6dyres6WpMR0CCQoDMa87Q,-15.809277,-47.9105079
"CESAS – EJA Asa Sul SGAS II SGAS 602 – Asa Sul, Brasília – DF – 70200-720",ChIJW6dyres6WpMRu_oVts2S5Jo,Colégio Galois,False,OPERATIONAL,ChIJW6dyres6WpMRu_oVts2S5Jo,"secondary_school,school,point_of_interest,establishment","SGAS II SGAS 601 - Asa Sul, Brasília - DF, 70200-610, Brasil",4.3,62,https://www.google.com/maps/place/?q=place_id:ChIJW6dyres6WpMRu_oVts2S5Jo,-15.8056988,-47.8795649
"Escola Classe 203 QR 203 CL 203 – Santa Maria, Brasília – DF – 72503-201",ChIJw6LC7tGBWZMRSzxotoAHHOA,Escola Classe 203 de Santa Maria,True,CLOSED_TEMPORARILY,ChIJw6LC7tGBWZMRSzxotoAHHOA,"school,point_of_interest,establishment","0, QR 203 CL 203 - Santa Maria, Brasília - DF, 72503-201, Brasil",2.5,4,https://www.google.com/maps/place/?q=place_id:ChIJw6LC7tGBWZMRSzxotoAHHOA,-16.037547,-48.033916
"CEF 01 da Candangolândia QR 2 – Candangolândia, Brasília – DF – 71725-200",ChIJW9Y_dacvWpMR9rfOEz9Nrlc,Curso CMT,True,CLOSED_TEMPORARILY,ChIJW9Y_dacvWpMR9rfOEz9Nrlc,"school,point_of_interest,establishment","QR 0 - Candangolândia, Brasília - DF, 70630-200, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJW9Y_dacvWpMR9rfOEz9Nrlc,-15.8531413,-47.9486048
"Centro de Educação Infantil 310 Q 310 qd 310 conjunto 07a – Recanto das Emas, Brasília – DF – 72622-309",ChIJwaFzXWvTW5MRtJsMay-l_tE,Cei 310 Do Recanto Das Emas,False,OPERATIONAL,ChIJwaFzXWvTW5MRtJsMay-l_tE,"school,point_of_interest,establishment","Q 310 qd 310 conjunto 07a - Recanto das Emas, Brasília - DF, 72622-309, Brasil",5,2,https://www.google.com/maps/place/?q=place_id:ChIJwaFzXWvTW5MRtJsMay-l_tE,-15.9274601,-48.1046725
"Centro Educacional 08 St. Sul Q 4 – Gama, Brasília – DF – 72415-209",ChIJWWVnuRuAWZMREqGvP7qz6Sw,Centro de Ensino Fundamental 08 do Gama,True,CLOSED_TEMPORARILY,ChIJWWVnuRuAWZMREqGvP7qz6Sw,"secondary_school,school,point_of_interest,establishment","St. Sul Q 2 - Pte. Alta Norte (Gama), Brasília - DF, 72405-610, Brasil",4.1,20,https://www.google.com/maps/place/?q=place_id:ChIJWWVnuRuAWZMREqGvP7qz6Sw,-16.0258248,-48.0738558
"Jardim de Infância 308 Sul SQS308 – Asa Sul, Brasília – DF – 70390-100",ChIJWX4XRLY6WpMRFz7a1FqoH2I,Jardim De Infância 108 Sul,True,CLOSED_TEMPORARILY,ChIJWX4XRLY6WpMRFz7a1FqoH2I,"school,point_of_interest,establishment","SQS 108 - AE, SHCS, Brasília - DF, 70347-000, Brasil",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJWX4XRLY6WpMRFz7a1FqoH2I,-15.817245,-47.90428
"Jardim de Infância 308 Sul SQS308 – Asa Sul, Brasília – DF – 70390-100",ChIJWX4XRLY6WpMRJh7od6N4TP0,Escola Classe 108 Sul,True,CLOSED_TEMPORARILY,ChIJWX4XRLY6WpMRJh7od6N4TP0,"school,point_of_interest,establishment","SHCS SQS 108 - Asa Sul, Brasília - DF, 70347-000, Brasil",4.6,8,https://www.google.com/maps/place/?q=place_id:ChIJWX4XRLY6WpMRJh7od6N4TP0,-15.8169274,-47.9029733
"Escola Classe 41 Eqnl 13/15, St. B Sul Qsb Ae Qsb 10 – Taguatinga, Brasília – DF – 72151-510",ChIJWXmkcecyWpMRy0qnD-QSqp8,Associação de Pais e Mestres da Escola Classe 06,True,CLOSED_TEMPORARILY,ChIJWXmkcecyWpMRy0qnD-QSqp8,"school,point_of_interest,establishment","St. B Norte CNB 4 - Taguatinga, Brasília - DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJWXmkcecyWpMRy0qnD-QSqp8,-15.828587,-48.0594646
"Centro de Ensino Fundamental 03 Taguatinga Sul QSD CL – Taguatinga, Brasília – DF – 72015-240",ChIJWXw0BYMyWpMRIqHNuHgRQTU,Escola Classe 54 De Taguatinga,False,OPERATIONAL,ChIJWXw0BYMyWpMRIqHNuHgRQTU,"school,point_of_interest,establishment","Qsd 32 Ae 01/02, Taguatinga Sul - Taguatinga, Brasília - DF, 72020-320, Brasil",4.1,17,https://www.google.com/maps/place/?q=place_id:ChIJWXw0BYMyWpMRIqHNuHgRQTU,-15.8536038,-48.0487678
"Escola Classe 25 EQNN 22/24 Área Especial, Ceilândia Sul, Brasília/DF – CEP: 72220-570",ChIJWz8gAR3NW5MR-DFuoSj6r7A,Escola Classe 25 De Ceilândia,True,CLOSED_TEMPORARILY,ChIJWz8gAR3NW5MR-DFuoSj6r7A,"school,primary_school,point_of_interest,establishment","St. N EQNN 22/24 - Ceilândia, Brasília - DF, 72220-570, Brasil",3.6,13,https://www.google.com/maps/place/?q=place_id:ChIJWz8gAR3NW5MR-DFuoSj6r7A,-15.8355254,-48.1079849
"Jardim de Infância 308 Sul SQS308 – Asa Sul, Brasília – DF – 70390-100",ChIJwzdzkss6WpMR0fTjvdO1Cd8,Escola Classe Sqs 308 - Fedf,True,CLOSED_TEMPORARILY,ChIJwzdzkss6WpMR0fTjvdO1Cd8,"school,point_of_interest,establishment","SHCS SQS 308 - Brasília, DF, 70390-100, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJwzdzkss6WpMR0fTjvdO1Cd8,-15.8136267,-47.9051678
"CED 01 do Itapoã Via DF-250, s/n – Paranoá, Brasília – DF –",ChIJwzv0HqcXWpMRwt-APpdRUL4,CED 01 do Itapoã,False,OPERATIONAL,ChIJwzv0HqcXWpMRwt-APpdRUL4,"school,point_of_interest,establishment","Via DF-250, s/n - Paranoá, Brasília - DF, 71586-000, Brasil",3.3,6,https://www.google.com/maps/place/?q=place_id:ChIJwzv0HqcXWpMRwt-APpdRUL4,-15.7757162,-47.7799002
Escola Classe Polo Agrícola da Torre DF-001 – EPCT 430/415 – KM 06– DF – 72700000,ChIJwZWB0Ig0WpMRakMKvo9OSeE,EC POLO AGRICOLA DA TORRE,True,CLOSED_TEMPORARILY,ChIJwZWB0Ig0WpMRakMKvo9OSeE,"school,point_of_interest,establishment","DF-001 - EPCT 430/415 - KM 06 - Brasília, DF, Brasil",5,1,https://www.google.com/maps/place/?q=place_id:ChIJwZWB0Ig0WpMRakMKvo9OSeE,-15.7693401,-48.04502
"Centro de Ensino Fundamental 06 SHIS QI 15 – Lago Sul, Brasília – DF – 70297-400",ChIJX_byxRElWpMR96JG8Uauq0o,Centro De Ensino Fundamental 06 De Brasília,True,CLOSED_TEMPORARILY,ChIJX_byxRElWpMR96JG8Uauq0o,"school,point_of_interest,establishment","SHIS QI 15 - Q15, Brasília - DF, 71625-100, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJX_byxRElWpMR96JG8Uauq0o,-15.8518199,-47.8821593
"Escola Classe 02 da Estrutural Rod DF 087 St Central – Cidade Estrutural, DF – 71255-060",ChIJX-aj4FgxWpMRlARHGSiOOjg,Ec 2 Da Estrutural,True,CLOSED_TEMPORARILY,ChIJX-aj4FgxWpMRlARHGSiOOjg,"school,point_of_interest,establishment","Rod DF 087 St Central - Cidade Estrutural, DF, 71255-060, Brasil",5,4,https://www.google.com/maps/place/?q=place_id:ChIJX-aj4FgxWpMRlARHGSiOOjg,-15.7830198,-47.9986211
"Escola Classe Quebrada dos Neres Br 251 – Km 23 Rural Paranoá, DF, 70000-000",ChIJx-rP5e32WZMRq_KxB7PFvrc,Escola Classe Quebrada dos Neres,True,CLOSED_TEMPORARILY,ChIJx-rP5e32WZMRq_KxB7PFvrc,"school,point_of_interest,establishment","Br 251 - Km 23 Rural Paranoá, DF, 70000-000, Brasil",4.7,3,https://www.google.com/maps/place/?q=place_id:ChIJx-rP5e32WZMRq_KxB7PFvrc,-15.9620354,-47.6607745
"CAIC Juscelino Kubitschek Park Way Trecho 2 Q 6 – Núcleo Bandeirante, Brasília – DF – 70297-400",ChIJx2b3p0MvWpMREStcvuEQo8k,Brito,True,CLOSED_TEMPORARILY,ChIJx2b3p0MvWpMREStcvuEQo8k,"school,point_of_interest,establishment","Park Way - Núcleo Bandeirante, Brasília - DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJx2b3p0MvWpMREStcvuEQo8k,-15.8751573,-47.9623359
"Escola Classe 405 Norte SHCN SQN 405 – Asa Norte, Brasília – DF – 70846-000",ChIJx3FgJ6w7WpMRow1hGdJUX3I,EC 405 Norte,False,OPERATIONAL,ChIJx3FgJ6w7WpMRow1hGdJUX3I,"school,primary_school,point_of_interest,establishment","SHCN SQN 405 - Asa Norte, Brasília - DF, 70846-000, Brasil",5,3,https://www.google.com/maps/place/?q=place_id:ChIJx3FgJ6w7WpMRow1hGdJUX3I,-15.770835,-47.876937
"Escola Classe 14 Q 13 Cj A Lt 01, Setor Residencial Leste – Buritís I Q 1 Cl Conjunto – Planaltina, Brasília – DF – 73355-300",ChIJx4b36M0SWpMRlFkEwMbX6Xc,EC 14 de Planaltina,True,CLOSED_TEMPORARILY,ChIJx4b36M0SWpMRlFkEwMbX6Xc,"school,point_of_interest,establishment","Q 13 Cj A Lt 01, Setor Residencial Leste - Buritís I Q 1 Cl Conjunto - Planaltina, Brasília - DF, 73355-300, Brasil",4.6,13,https://www.google.com/maps/place/?q=place_id:ChIJx4b36M0SWpMRlFkEwMbX6Xc,-15.6138511,-47.63206
"Centro Educacional 01 Entrequadras 34/36 Conjunto F, Guará II – Guará, Brasília – DF – 71065-023",ChIJx6cB2y4uWpMRrJaudP-9GQM,Centro Educacional 01,False,OPERATIONAL,ChIJx6cB2y4uWpMRrJaudP-9GQM,"secondary_school,school,point_of_interest,establishment","Entrequadras 34/36 Conjunto F, Guará II - Guará, Brasília - DF, 71065-023, Brasil",4.1,51,https://www.google.com/maps/place/?q=place_id:ChIJx6cB2y4uWpMRrJaudP-9GQM,-15.8430723,-47.9684688
"Escola Classe 410 Sul Asa Sul Superquadra Sul 410 – Asa Sul, Brasília – DF – 70276-160",ChIJX7oSdcQ6WpMR9-94hlI0vCc,"Happy Code - Escola de Programação, Maker e Robótica",False,OPERATIONAL,ChIJX7oSdcQ6WpMR9-94hlI0vCc,"school,point_of_interest,establishment","Asa Sul Comércio Local Sul 415 Loja 14 - Asa Sul, Brasília - DF, 70298-540, Brasil",5,4,https://www.google.com/maps/place/?q=place_id:ChIJX7oSdcQ6WpMR9-94hlI0vCc,-15.8352157,-47.9169204
"CAIC Juscelino Kubitschek Park Way Trecho 2 Q 6 – Núcleo Bandeirante, Brasília – DF – 70297-400",ChIJX9e15lYuWpMRFaijKaOz5Zc,CEM01NB,True,CLOSED_TEMPORARILY,ChIJX9e15lYuWpMRFaijKaOz5Zc,"school,point_of_interest,establishment","Núcleo Bandeirante, Brasília - DF, 71705-500, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJX9e15lYuWpMRFaijKaOz5Zc,-15.8720194,-47.968508
"CEF 01 da Candangolândia QR 2 – Candangolândia, Brasília – DF – 71725-200",ChIJX9mrB7gvWpMRFnDRbNGxVJc,EC 02 da Candangolândia,True,CLOSED_TEMPORARILY,ChIJX9mrB7gvWpMRFnDRbNGxVJc,"school,point_of_interest,establishment","QR 3 - Brasília, DF, 70297-400, Brasil",4.5,4,https://www.google.com/maps/place/?q=place_id:ChIJX9mrB7gvWpMRFnDRbNGxVJc,-15.8522485,-47.9516168
"Escola Classe 06 do Cruzeiro Q. 805 – Cruzeiro Novo, Brasília – DF – 70297-400",ChIJXbgq8YwxWpMR2VxbPmsAU1w,Centro Educacional Athos Bulcão,False,OPERATIONAL,ChIJXbgq8YwxWpMR2VxbPmsAU1w,"school,point_of_interest,establishment","SHCES Qd 309 - Cruzeiro Novo, Brasília - DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJXbgq8YwxWpMR2VxbPmsAU1w,-15.79451,-47.9413225
"Centro de Ensino Fundamental 11 EQNN 24/26 Área Especial, Ceilândia, Brasília/DF – CEP: 72220-580",ChIJXdb1rBnNW5MR1CXIWmXwHRM,CEF 11 de Ceilândia,False,OPERATIONAL,ChIJXdb1rBnNW5MR1CXIWmXwHRM,"school,secondary_school,point_of_interest,establishment","St. N EQNN 24/26 - Ceilândia, Brasília - DF, 72220-580, Brasil",3.9,26,https://www.google.com/maps/place/?q=place_id:ChIJXdb1rBnNW5MR1CXIWmXwHRM,-15.8399728,-48.1044408
"Escola Classe 06 do Cruzeiro Q. 805 – Cruzeiro Novo, Brasília – DF – 70297-400",ChIJXerNtFwwWpMRUaG20QUs3v8,EC 08 do Cruzeiro,True,CLOSED_TEMPORARILY,ChIJXerNtFwwWpMRUaG20QUs3v8,"primary_school,school,point_of_interest,establishment","8, AOS 6 Ae 12 SHCES Q 1101 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, Brasil",3.9,13,https://www.google.com/maps/place/?q=place_id:ChIJXerNtFwwWpMRUaG20QUs3v8,-15.8041314,-47.9455091
"Centro Educacional do Lago Sul St. de Habitações Individuais Sul – Lago Sul, Brasília – DF – 70297-400",ChIJXfdZ4lUkWpMRBMf3CBMBUHs,CEF 06 de Brasília,True,CLOSED_TEMPORARILY,ChIJXfdZ4lUkWpMRBMf3CBMBUHs,"primary_school,school,point_of_interest,establishment","SHIS QI 15 - Lago Sul, Brasília - DF, 70297-400, Brasil",4.3,18,https://www.google.com/maps/place/?q=place_id:ChIJXfdZ4lUkWpMRBMf3CBMBUHs,-15.8559263,-47.8774309
"Centro de Ensino Fundamental Ponte Alta Norte DF 475 KM 05 N.R.P.N – Pte. Alta Norte (Gama), Brasília – DF – 72400-000",ChIJXR1FxNAqWpMR83KoOfaztXA,CEF Ponte Alta Norte,True,CLOSED_TEMPORARILY,ChIJXR1FxNAqWpMR83KoOfaztXA,"primary_school,school,point_of_interest,establishment","DF 475 KM 05 N.R.P.N - Pte. Alta Norte (Gama), Brasília - DF, 72400-000, Brasil",2.8,5,https://www.google.com/maps/place/?q=place_id:ChIJXR1FxNAqWpMR83KoOfaztXA,-15.980676,-48.0720435
"Escola Classe 20 EQNN 2/4 Área Especial, Ceilândia, Brasília/DF – CEP: 72220-510",ChIJXRq6HOrNW5MRXwuhO0v64z4,Escola Classe 20 de Ceilândia,True,CLOSED_TEMPORARILY,ChIJXRq6HOrNW5MRXwuhO0v64z4,"school,point_of_interest,establishment","St. N EQNN 2/4 - Ceilândia, Brasília - DF, 72220-023, Brasil",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJXRq6HOrNW5MRXwuhO0v64z4,-15.8230684,-48.1089752
"Centro de Educação Infantil 01 AE Quadra 16 Conj. E Lote 01 – Paranoá, Brasília – DF – 70297-400",ChIJxTkXvGk9WpMRxNe0HA9X540,CEI 01 Paranoá,True,CLOSED_TEMPORARILY,ChIJxTkXvGk9WpMRxNe0HA9X540,"school,point_of_interest,establishment","Q 16 - Paranoá, Brasília - DF, 70297-400, Brasil",3.8,6,https://www.google.com/maps/place/?q=place_id:ChIJxTkXvGk9WpMRxNe0HA9X540,-15.7716406,-47.7757917
"CEF Prof Maria do Rosário Gondim da Silva EQNN 21/23 Área Especial, Ceilândia-Norte, Brasília/DF – CEP: 72225-230",ChIJxVhXgWLMW5MR714GLz9U5vc,CEF Professora Maria do Rosário Gondim da Silva,False,OPERATIONAL,ChIJxVhXgWLMW5MR714GLz9U5vc,"school,point_of_interest,establishment","Ceilândia Norte EQNN 21/23 - Ceilândia, Brasília - DF, 72225-580, Brasil",4.2,21,https://www.google.com/maps/place/?q=place_id:ChIJxVhXgWLMW5MR714GLz9U5vc,-15.8101422,-48.1224251
"CESAS – EJA Asa Sul SGAS II SGAS 602 – Asa Sul, Brasília – DF – 70200-720",ChIJxw0-0dc6WpMRNxcffo7Xb5Q,CESAS - EJA Asa Sul,False,OPERATIONAL,ChIJxw0-0dc6WpMRNxcffo7Xb5Q,"school,point_of_interest,establishment","SGAS II St. de Grandes Áreas Sul 602 - Brasília, DF, 70200-620, Brasil",3.6,93,https://www.google.com/maps/place/?q=place_id:ChIJxw0-0dc6WpMRNxcffo7Xb5Q,-15.809972,-47.882604
"Escola Classe 06 do Cruzeiro Q. 805 – Cruzeiro Novo, Brasília – DF – 70297-400",ChIJXWhlel4wWpMRlHSB9U2WyHk,Escola Classe 05 Do Cruzeiro,True,CLOSED_TEMPORARILY,ChIJXWhlel4wWpMRlHSB9U2WyHk,"school,point_of_interest,establishment","SHCES Qd 203 - Cruzeiro Novo, Brasília - DF, 70297-400, Brasil",4,4,https://www.google.com/maps/place/?q=place_id:ChIJXWhlel4wWpMRlHSB9U2WyHk,-15.798567,-47.94351
"Centro de Ensino Fundamental 09 ",ChIJXwQ6O4E_WpMRz7dEJqXs3DI,CEF 03 de Sobradinho,False,OPERATIONAL,ChIJXwQ6O4E_WpMRz7dEJqXs3DI,"school,primary_school,point_of_interest,establishment","Q 06 Ae 02 - Sobradinho, DF, 73025-660, Brasil",4.1,20,https://www.google.com/maps/place/?q=place_id:ChIJXwQ6O4E_WpMRz7dEJqXs3DI,-15.6505226,-47.7992195
